,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,target
651,2020-04-20,United States of America,28252.0,723605.0,1776.0,38512.0,328.2,5.411334552102376,2.0
652,2020-04-21,United States of America,27668.0,751273.0,1801.0,40313.0,328.2,5.4875076173065205,2.0
653,2020-04-22,United States of America,25634.0,776907.0,2154.0,42467.0,328.2,6.5630712979890315,2.0
654,2020-04-23,United States of America,24019.0,800926.0,2575.0,45042.0,328.2,7.8458257160268134,2.0
655,2020-04-24,United States of America,29127.0,830053.0,2390.0,47432.0,328.2,7.282145033516149,2.0
656,2020-04-25,United States of America,30719.0,860772.0,1742.0,49174.0,328.2,5.307739183424741,2.0
657,2020-04-26,United States of America,38509.0,899281.0,2151.0,51325.0,328.2,6.553930530164534,3.0
658,2020-04-27,United States of America,32417.0,931698.0,1964.0,53289.0,328.2,5.984156002437539,2.0
659,2020-04-28,United States of America,29218.0,960916.0,1109.0,54398.0,328.2,3.3790371724558197,2.0
660,2020-04-29,United States of America,22541.0,983457.0,1322.0,55720.0,328.2,4.028031687995125,2.0
661,2020-04-30,United States of America,20517.0,1003974.0,2010.0,57730.0,328.2,6.124314442413163,2.0
662,2020-05-01,United States of America,31379.0,1035353.0,2902.0,60632.0,328.2,8.842169408897014,2.0
663,2020-05-02,United States of America,31774.0,1067127.0,2005.0,62637.0,328.2,6.109079829372334,2.0
664,2020-05-03,United States of America,26753.0,1093880.0,5000.0,67637.0,328.2,15.234613040828764,2.0
665,2020-05-04,United States of America,31839.0,1125719.0,156.0,67793.0,328.2,0.47531992687385743,2.0
666,2020-05-05,United States of America,29266.0,1154985.0,-514.0,67279.0,328.2,-1.5661182205971969,2.0
667,2020-05-06,United States of America,16200.0,1171185.0,802.0,68081.0,328.2,2.4436319317489335,2.0
668,2020-05-07,United States of America,22267.0,1193452.0,2475.0,70556.0,328.2,7.541133455210238,2.0
669,2020-05-08,United States of America,22119.0,1215571.0,1968.0,72524.0,328.2,5.996343692870202,2.0
670,2020-05-09,United States of America,30204.0,1245775.0,2840.0,75364.0,328.2,8.653260207190737,2.0
671,2020-05-10,United States of America,25870.0,1271645.0,1552.0,76916.0,328.2,4.728823887873248,2.0
672,2020-05-11,United States of America,26642.0,1298287.0,1736.0,78652.0,328.2,5.2894576477757465,2.0
673,2020-05-12,United States of America,23767.0,1322054.0,982.0,79634.0,328.2,2.9920780012187693,2.0
674,2020-05-13,United States of America,18044.0,1340098.0,1061.0,80695.0,328.2,3.232784887263864,2.0
675,2020-05-14,United States of America,21424.0,1361522.0,1424.0,82119.0,328.2,4.3388177940280315,2.0
676,2020-05-15,United States of America,20840.0,1382362.0,1700.0,83819.0,328.2,5.1797684338817795,2.0
677,2020-05-16,United States of America,27090.0,1409452.0,2041.0,85860.0,328.2,6.218769043266302,2.0
678,2020-05-17,United States of America,22813.0,1432265.0,1320.0,87180.0,328.2,4.021937842778794,2.0
679,2020-05-18,United States of America,31967.0,1464232.0,1394.0,88574.0,328.2,4.247410115783059,2.0
680,2020-05-19,United States of America,13227.0,1477459.0,697.0,89271.0,328.2,2.1237050578915295,2.0
681,2020-05-20,United States of America,24417.0,1501876.0,932.0,90203.0,328.2,2.8397318708104815,2.0
682,2020-05-21,United States of America,23310.0,1525186.0,1324.0,91527.0,328.2,4.034125533211457,2.0
683,2020-05-22,United States of America,22787.0,1547973.0,1396.0,92923.0,328.2,4.2535039609993905,2.0
684,2020-05-23,United States of America,20475.0,1568448.0,1088.0,94011.0,328.2,3.315051797684339,2.0
685,2020-05-24,United States of America,24151.0,1592599.0,1852.0,95863.0,328.2,5.642900670322974,2.0
686,2020-05-25,United States of America,26158.0,1618757.0,1046.0,96909.0,328.2,3.187081048141377,2.0
687,2020-05-26,United States of America,15253.0,1634010.0,620.0,97529.0,328.2,1.8890920170627667,2.0
688,2020-05-27,United States of America,24886.0,1658896.0,590.0,98119.0,328.2,1.797684338817794,2.0
689,2020-05-28,United States of America,16362.0,1675258.0,770.0,98889.0,328.2,2.3461304082876295,2.0
690,2020-05-29,United States of America,19606.0,1694864.0,1415.0,100304.0,328.2,4.31139549055454,2.0
691,2020-05-30,United States of America,21214.0,1716078.0,1263.0,101567.0,328.2,3.8482632541133457,2.0
692,2020-05-31,United States of America,17962.0,1734040.0,1073.0,102640.0,328.2,3.269347958561853,2.0
693,2020-06-01,United States of America,23482.0,1757522.0,914.0,103554.0,328.2,2.784887263863498,2.0
694,2020-06-02,United States of America,26116.0,1783638.0,693.0,104247.0,328.2,2.1115173674588665,2.0
695,2020-06-03,United States of America,14692.0,1798330.0,761.0,105008.0,328.2,2.318708104814138,2.0
696,2020-06-04,United States of America,24890.0,1823220.0,1043.0,106051.0,328.2,3.17794028031688,2.0
697,2020-06-05,United States of America,14583.0,1837803.0,825.0,106876.0,328.2,2.513711151736746,2.0
698,2020-06-06,United States of America,20069.0,1857872.0,1035.0,107911.0,328.2,3.153564899451554,2.0
699,2020-06-07,United States of America,28922.0,1886794.0,1127.0,109038.0,328.2,3.433881779402803,2.0
700,2020-06-08,United States of America,28918.0,1915712.0,708.0,109746.0,328.2,2.1572212065813527,2.0
701,2020-06-09,United States of America,17848.0,1933560.0,474.0,110220.0,328.2,1.4442413162705667,2.0
702,2020-06-10,United States of America,17536.0,1951096.0,550.0,110770.0,328.2,1.675807434491164,2.0
703,2020-06-11,United States of America,17235.0,1968331.0,1208.0,111978.0,328.2,3.680682510664229,2.0
704,2020-06-12,United States of America,20315.0,1988646.0,832.0,112810.0,328.2,2.5350396099939063,2.0
705,2020-06-13,United States of America,21745.0,2010391.0,947.0,113757.0,328.2,2.8854357099329677,2.0
706,2020-06-14,United States of America,22133.0,2032524.0,709.0,114466.0,328.2,2.1602681291895185,2.0
707,2020-06-15,United States of America,25314.0,2057838.0,646.0,115112.0,328.2,1.9683120048750762,2.0
708,2020-06-16,United States of America,21754.0,2079592.0,372.0,115484.0,328.2,1.13345521023766,2.0
709,2020-06-17,United States of America,18514.0,2098106.0,496.0,115980.0,328.2,1.5112736136502134,2.0
710,2020-06-18,United States of America,27921.0,2126027.0,722.0,116702.0,328.2,2.1998781230956737,2.0
711,2020-06-19,United States of America,23139.0,2149166.0,770.0,117472.0,328.2,2.3461304082876295,2.0
712,2020-06-20,United States of America,23046.0,2172212.0,733.0,118205.0,328.2,2.233394271785497,2.0
713,2020-06-21,United States of America,36617.0,2208829.0,690.0,118895.0,328.2,2.1023765996343693,3.0
714,2020-06-22,United States of America,32349.0,2241178.0,558.0,119453.0,328.2,1.70018281535649,2.0
715,2020-06-23,United States of America,27575.0,2268753.0,308.0,119761.0,328.2,0.9384521633150519,2.0
716,2020-06-24,United States of America,26519.0,2295272.0,410.0,120171.0,328.2,1.2492382693479587,2.0
717,2020-06-25,United States of America,34191.0,2329463.0,784.0,120955.0,328.2,2.38878732480195,3.0
718,2020-06-26,United States of America,37601.0,2367064.0,690.0,121645.0,328.2,2.1023765996343693,3.0
719,2020-06-27,United States of America,40526.0,2407590.0,2516.0,124161.0,328.2,7.666057282145034,3.0
720,2020-06-28,United States of America,44458.0,2452048.0,650.0,124811.0,328.2,1.9804996953077392,3.0
721,2020-06-29,United States of America,44580.0,2496628.0,507.0,125318.0,328.2,1.5447897623400366,3.0
722,2020-06-30,United States of America,41008.0,2537636.0,885.0,126203.0,328.2,2.696526508226691,3.0
723,2020-07-01,United States of America,35757.0,2573393.0,370.0,126573.0,328.2,1.1273613650213286,3.0
724,2020-07-02,United States of America,43556.0,2616949.0,560.0,127133.0,328.2,1.7062766605728215,3.0
725,2020-07-03,United States of America,54271.0,2671220.0,725.0,127858.0,328.2,2.209018890920171,3.0
726,2020-07-04,United States of America,53213.0,2724433.0,623.0,128481.0,328.2,1.898232784887264,3.0
727,2020-07-05,United States of America,51933.0,2776366.0,745.0,129226.0,328.2,2.269957343083486,3.0
728,2020-07-06,United States of America,57186.0,2833552.0,182.0,129408.0,328.2,0.554539914686167,3.0
729,2020-07-07,United States of America,43686.0,2877238.0,235.0,129643.0,328.2,0.7160268129189519,3.0
730,2020-07-08,United States of America,46194.0,2923432.0,320.0,129963.0,328.2,0.9750152346130408,3.0
731,2020-07-09,United States of America,50263.0,2973695.0,930.0,130893.0,328.2,2.83363802559415,3.0
732,2020-07-10,United States of America,64630.0,3038325.0,991.0,131884.0,328.2,3.019500304692261,3.0
733,2020-07-11,United States of America,58975.0,3097300.0,799.0,132683.0,328.2,2.434491163924436,3.0
734,2020-07-12,United States of America,66281.0,3163581.0,803.0,133486.0,328.2,2.446678854357099,3.0
735,2020-07-13,United States of America,62369.0,3225950.0,906.0,134392.0,328.2,2.760511882998172,3.0
736,2020-07-14,United States of America,60113.0,3286063.0,312.0,134704.0,328.2,0.9506398537477149,3.0
737,2020-07-15,United States of America,58720.0,3344783.0,349.0,135053.0,328.2,1.0633759902498476,3.0
738,2020-07-16,United States of America,60711.0,3405494.0,754.0,135807.0,328.2,2.2973796465569776,3.0
739,2020-07-17,United States of America,67165.0,3472659.0,946.0,136753.0,328.2,2.882388787324802,3.0
740,2020-07-18,United States of America,71484.0,3544143.0,921.0,137674.0,328.2,2.8062157221206583,3.0
741,2020-07-19,United States of America,74354.0,3618497.0,917.0,138591.0,328.2,2.7940280316879953,3.0
742,2020-07-20,United States of America,66963.0,3685460.0,877.0,139468.0,328.2,2.672151127361365,3.0
743,2020-07-21,United States of America,62788.0,3748248.0,496.0,139964.0,328.2,1.5112736136502134,3.0
744,2020-07-22,United States of America,57276.0,3805524.0,473.0,140437.0,328.2,1.441194393662401,3.0
745,2020-07-23,United States of America,62929.0,3868453.0,1042.0,141479.0,328.2,3.174893357708714,3.0
746,2020-07-24,United States of America,69641.0,3938094.0,1074.0,142553.0,328.2,3.2723948811700185,3.0
747,2020-07-25,United States of America,71714.0,4009808.0,1110.0,143663.0,328.2,3.3820840950639854,3.0
748,2020-07-26,United States of America,74235.0,4084043.0,1135.0,144798.0,328.2,3.458257160268129,3.0
749,2020-07-27,United States of America,63968.0,4148011.0,929.0,145727.0,328.2,2.8305911029859843,3.0
750,2020-07-28,United States of America,61498.0,4209509.0,604.0,146331.0,328.2,1.8403412553321146,3.0
751,2020-07-29,United States of America,54022.0,4263531.0,1118.0,147449.0,328.2,3.4064594759293114,3.0
752,2020-07-30,United States of America,59629.0,4323160.0,1191.0,148640.0,328.2,3.6288848263254114,3.0
753,2020-07-31,United States of America,65406.0,4388566.0,1414.0,150054.0,328.2,4.308348567946374,3.0
754,2020-08-01,United States of America,67823.0,4456389.0,1211.0,151265.0,328.2,3.6898232784887264,3.0
755,2020-08-02,United States of America,67499.0,4523888.0,1365.0,152630.0,328.2,4.159049360146253,3.0
756,2020-08-03,United States of America,58388.0,4582276.0,1127.0,153757.0,328.2,3.433881779402803,3.0
757,2020-08-04,United States of America,47183.0,4629459.0,469.0,154226.0,328.2,1.429006703229738,3.0
758,2020-08-05,United States of America,49151.0,4678610.0,726.0,154952.0,328.2,2.2120658135283366,3.0
759,2020-08-06,United States of America,49629.0,4728239.0,1098.0,156050.0,328.2,3.3455210237659965,3.0
760,2020-08-07,United States of America,53373.0,4781612.0,1307.0,157357.0,328.2,3.9823278488726386,3.0
761,2020-08-08,United States of America,55318.0,4836930.0,1249.0,158606.0,328.2,3.8056063375990252,3.0
762,2020-08-09,United States of America,61028.0,4897958.0,1324.0,159930.0,328.2,4.034125533211457,3.0
763,2020-08-10,United States of America,53893.0,4951851.0,1059.0,160989.0,328.2,3.2266910420475323,3.0
764,2020-08-11,United States of America,47964.0,4999815.0,558.0,161547.0,328.2,1.70018281535649,3.0
765,2020-08-12,United States of America,39894.0,5039709.0,557.0,162104.0,328.2,1.6971358927483242,3.0
766,2020-08-13,United States of America,54791.0,5094500.0,1236.0,163340.0,328.2,3.7659963436928705,3.0
767,2020-08-14,United States of America,55907.0,5150407.0,1486.0,164826.0,328.2,4.527726995734309,3.0
768,2020-08-15,United States of America,52799.0,5203206.0,1169.0,165995.0,328.2,3.561852528945765,3.0
769,2020-08-16,United States of America,55359.0,5258565.0,1206.0,167201.0,328.2,3.6745886654478976,3.0
770,2020-08-17,United States of America,54375.0,5312940.0,1144.0,168345.0,328.2,3.4856794637416213,3.0
771,2020-08-18,United States of America,41073.0,5354013.0,654.0,168999.0,328.2,1.9926873857404022,3.0
772,2020-08-19,United States of America,39125.0,5393138.0,509.0,169508.0,328.2,1.5508836075563681,3.0
773,2020-01-14,Japan,5.0,5.0,0.0,0.0,126.5,0.0,0.0
774,2020-01-15,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
775,2020-01-16,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
776,2020-01-17,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
777,2020-01-18,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
778,2020-01-19,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
779,2020-01-20,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
780,2020-01-21,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
781,2020-01-22,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
782,2020-01-23,Japan,0.0,5.0,0.0,0.0,126.5,0.0,0.0
783,2020-01-24,Japan,1.0,6.0,0.0,0.0,126.5,0.0,0.0
784,2020-01-25,Japan,1.0,7.0,0.0,0.0,126.5,0.0,0.0
785,2020-01-26,Japan,1.0,8.0,0.0,0.0,126.5,0.0,0.0
786,2020-01-27,Japan,0.0,8.0,0.0,0.0,126.5,0.0,0.0
787,2020-01-28,Japan,3.0,11.0,0.0,0.0,126.5,0.0,0.0
788,2020-01-29,Japan,4.0,15.0,0.0,0.0,126.5,0.0,0.0
789,2020-01-30,Japan,3.0,18.0,0.0,0.0,126.5,0.0,0.0
790,2020-01-31,Japan,3.0,21.0,0.0,0.0,126.5,0.0,0.0
791,2020-02-01,Japan,3.0,24.0,0.0,0.0,126.5,0.0,0.0
792,2020-02-02,Japan,0.0,24.0,0.0,0.0,126.5,0.0,0.0
793,2020-02-03,Japan,0.0,24.0,0.0,0.0,126.5,0.0,0.0
794,2020-02-04,Japan,3.0,27.0,0.0,0.0,126.5,0.0,0.0
795,2020-02-05,Japan,2.0,29.0,0.0,0.0,126.5,0.0,0.0
796,2020-02-06,Japan,0.0,29.0,0.0,0.0,126.5,0.0,0.0
797,2020-02-07,Japan,0.0,29.0,0.0,0.0,126.5,0.0,0.0
798,2020-02-08,Japan,0.0,29.0,0.0,0.0,126.5,0.0,0.0
799,2020-02-09,Japan,1.0,30.0,0.0,0.0,126.5,0.0,0.0
800,2020-02-10,Japan,0.0,30.0,0.0,0.0,126.5,0.0,0.0
801,2020-02-11,Japan,2.0,32.0,0.0,0.0,126.5,0.0,0.0
802,2020-02-12,Japan,1.0,33.0,0.0,0.0,126.5,0.0,0.0
803,2020-02-13,Japan,4.0,37.0,1.0,1.0,126.5,0.007905138339920948,0.0
804,2020-02-14,Japan,8.0,45.0,0.0,1.0,126.5,0.0,0.0
805,2020-02-15,Japan,12.0,57.0,0.0,1.0,126.5,0.0,0.0
806,2020-02-16,Japan,6.0,63.0,0.0,1.0,126.5,0.0,0.0
807,2020-02-17,Japan,6.0,69.0,0.0,1.0,126.5,0.0,0.0
808,2020-02-18,Japan,7.0,76.0,0.0,1.0,126.5,0.0,0.0
809,2020-02-19,Japan,1.0,77.0,0.0,1.0,126.5,0.0,0.0
810,2020-02-20,Japan,20.0,97.0,0.0,1.0,126.5,0.0,0.0
811,2020-02-21,Japan,12.0,109.0,0.0,1.0,126.5,0.0,0.0
812,2020-02-22,Japan,27.0,136.0,0.0,1.0,126.5,0.0,0.0
813,2020-02-23,Japan,12.0,148.0,0.0,1.0,126.5,0.0,0.0
814,2020-02-24,Japan,12.0,160.0,0.0,1.0,126.5,0.0,0.0
815,2020-02-25,Japan,1.0,161.0,0.0,1.0,126.5,0.0,0.0
816,2020-02-26,Japan,29.0,190.0,2.0,3.0,126.5,0.015810276679841896,0.0
817,2020-02-27,Japan,1.0,191.0,1.0,4.0,126.5,0.007905138339920948,0.0
818,2020-02-28,Japan,23.0,214.0,1.0,5.0,126.5,0.007905138339920948,0.0
819,2020-02-29,Japan,29.0,243.0,0.0,5.0,126.5,0.0,0.0
820,2020-03-01,Japan,0.0,243.0,1.0,6.0,126.5,0.007905138339920948,0.0
821,2020-03-02,Japan,29.0,272.0,0.0,6.0,126.5,0.0,0.0
822,2020-03-03,Japan,16.0,288.0,0.0,6.0,126.5,0.0,0.0
823,2020-03-04,Japan,3.0,291.0,0.0,6.0,126.5,0.0,0.0
824,2020-03-05,Japan,62.0,353.0,0.0,6.0,126.5,0.0,0.0
825,2020-03-06,Japan,0.0,353.0,0.0,6.0,126.5,0.0,0.0
826,2020-03-07,Japan,58.0,411.0,0.0,6.0,126.5,0.0,0.0
827,2020-03-08,Japan,48.0,459.0,0.0,6.0,126.5,0.0,0.0
828,2020-03-09,Japan,59.0,518.0,3.0,9.0,126.5,0.023715415019762844,0.0
829,2020-03-10,Japan,0.0,518.0,0.0,9.0,126.5,0.0,0.0
830,2020-03-11,Japan,54.0,572.0,3.0,12.0,126.5,0.023715415019762844,0.0
831,2020-03-12,Japan,52.0,624.0,3.0,15.0,126.5,0.023715415019762844,0.0
832,2020-03-13,Japan,55.0,679.0,4.0,19.0,126.5,0.03162055335968379,0.0
833,2020-03-14,Japan,105.0,784.0,3.0,22.0,126.5,0.023715415019762844,0.0
834,2020-03-15,Japan,0.0,784.0,0.0,22.0,126.5,0.0,0.0
835,2020-03-16,Japan,34.0,818.0,2.0,24.0,126.5,0.015810276679841896,0.0
836,2020-03-17,Japan,15.0,833.0,4.0,28.0,126.5,0.03162055335968379,0.0
837,2020-03-18,Japan,44.0,877.0,1.0,29.0,126.5,0.007905138339920948,0.0
838,2020-03-19,Japan,73.0,950.0,4.0,33.0,126.5,0.03162055335968379,0.0
839,2020-03-20,Japan,46.0,996.0,2.0,35.0,126.5,0.015810276679841896,0.0
840,2020-03-21,Japan,50.0,1046.0,1.0,36.0,126.5,0.007905138339920948,0.0
841,2020-03-22,Japan,0.0,1046.0,0.0,36.0,126.5,0.0,0.0
842,2020-03-23,Japan,43.0,1089.0,5.0,41.0,126.5,0.039525691699604744,0.0
843,2020-03-24,Japan,39.0,1128.0,1.0,42.0,126.5,0.007905138339920948,0.0
844,2020-03-25,Japan,65.0,1193.0,1.0,43.0,126.5,0.007905138339920948,0.0
845,2020-03-26,Japan,98.0,1291.0,2.0,45.0,126.5,0.015810276679841896,0.0
846,2020-03-27,Japan,96.0,1387.0,1.0,46.0,126.5,0.007905138339920948,0.0
847,2020-03-28,Japan,112.0,1499.0,3.0,49.0,126.5,0.023715415019762844,0.0
848,2020-03-29,Japan,194.0,1693.0,3.0,52.0,126.5,0.023715415019762844,1.0
849,2020-03-30,Japan,173.0,1866.0,2.0,54.0,126.5,0.015810276679841896,1.0
850,2020-03-31,Japan,87.0,1953.0,2.0,56.0,126.5,0.015810276679841896,0.0
851,2020-04-01,Japan,225.0,2178.0,1.0,57.0,126.5,0.007905138339920948,1.0
852,2020-04-02,Japan,206.0,2384.0,0.0,57.0,126.5,0.0,1.0
853,2020-04-03,Japan,233.0,2617.0,8.0,65.0,126.5,0.06324110671936758,1.0
854,2020-04-04,Japan,318.0,2935.0,4.0,69.0,126.5,0.03162055335968379,1.0
855,2020-04-05,Japan,336.0,3271.0,1.0,70.0,126.5,0.007905138339920948,1.0
856,2020-04-06,Japan,383.0,3654.0,3.0,73.0,126.5,0.023715415019762844,1.0
857,2020-04-07,Japan,252.0,3906.0,7.0,80.0,126.5,0.05533596837944664,1.0
858,2020-04-08,Japan,351.0,4257.0,1.0,81.0,126.5,0.007905138339920948,1.0
859,2020-04-09,Japan,511.0,4768.0,4.0,85.0,126.5,0.03162055335968379,1.0
860,2020-04-10,Japan,579.0,5347.0,3.0,88.0,126.5,0.023715415019762844,1.0
861,2020-04-11,Japan,658.0,6005.0,6.0,94.0,126.5,0.04743083003952569,1.0
862,2020-04-12,Japan,743.0,6748.0,4.0,98.0,126.5,0.03162055335968379,1.0
863,2020-04-13,Japan,507.0,7255.0,4.0,102.0,126.5,0.03162055335968379,1.0
864,2020-04-14,Japan,390.0,7645.0,7.0,109.0,126.5,0.05533596837944664,1.0
865,2020-04-15,Japan,455.0,8100.0,10.0,119.0,126.5,0.07905138339920949,1.0
866,2020-04-16,Japan,482.0,8582.0,17.0,136.0,126.5,0.13438735177865613,1.0
867,2020-04-17,Japan,585.0,9167.0,12.0,148.0,126.5,0.09486166007905138,1.0
868,2020-04-18,Japan,628.0,9795.0,6.0,154.0,126.5,0.04743083003952569,1.0
869,2020-04-19,Japan,566.0,10361.0,7.0,161.0,126.5,0.05533596837944664,1.0
870,2020-04-20,Japan,390.0,10751.0,10.0,171.0,126.5,0.07905138339920949,1.0
871,2020-04-21,Japan,368.0,11119.0,15.0,186.0,126.5,0.11857707509881422,1.0
872,2020-04-22,Japan,377.0,11496.0,91.0,277.0,126.5,0.7193675889328063,1.0
873,2020-04-23,Japan,423.0,11919.0,10.0,287.0,126.5,0.07905138339920949,1.0
874,2020-04-24,Japan,469.0,12388.0,30.0,317.0,126.5,0.23715415019762845,1.0
875,2020-04-25,Japan,441.0,12829.0,17.0,334.0,126.5,0.13438735177865613,1.0
876,2020-04-26,Japan,353.0,13182.0,14.0,348.0,126.5,0.11067193675889328,1.0
877,2020-04-27,Japan,203.0,13385.0,3.0,351.0,126.5,0.023715415019762844,1.0
878,2020-04-28,Japan,191.0,13576.0,25.0,376.0,126.5,0.1976284584980237,1.0
879,2020-04-29,Japan,276.0,13852.0,13.0,389.0,126.5,0.10276679841897234,1.0
880,2020-04-30,Japan,236.0,14088.0,26.0,415.0,126.5,0.20553359683794467,1.0
881,2020-05-01,Japan,193.0,14281.0,17.0,432.0,126.5,0.13438735177865613,1.0
882,2020-05-02,Japan,264.0,14545.0,22.0,454.0,126.5,0.17391304347826086,1.0
883,2020-05-03,Japan,294.0,14839.0,38.0,492.0,126.5,0.30039525691699603,1.0
884,2020-05-04,Japan,218.0,15057.0,18.0,510.0,126.5,0.1422924901185771,1.0
885,2020-05-05,Japan,174.0,15231.0,11.0,521.0,126.5,0.08695652173913043,1.0
886,2020-05-06,Japan,123.0,15354.0,22.0,543.0,126.5,0.17391304347826086,0.0
887,2020-05-07,Japan,109.0,15463.0,8.0,551.0,126.5,0.06324110671936758,0.0
888,2020-05-08,Japan,84.0,15547.0,6.0,557.0,126.5,0.04743083003952569,0.0
889,2020-05-09,Japan,102.0,15649.0,43.0,600.0,126.5,0.33992094861660077,0.0
890,2020-05-10,Japan,98.0,15747.0,13.0,613.0,126.5,0.10276679841897234,0.0
891,2020-05-11,Japan,51.0,15798.0,8.0,621.0,126.5,0.06324110671936758,0.0
892,2020-05-12,Japan,76.0,15874.0,22.0,643.0,126.5,0.17391304347826086,0.0
893,2020-05-13,Japan,150.0,16024.0,25.0,668.0,126.5,0.1976284584980237,1.0
894,2020-05-14,Japan,55.0,16079.0,19.0,687.0,126.5,0.15019762845849802,0.0
895,2020-05-15,Japan,114.0,16193.0,23.0,710.0,126.5,0.18181818181818182,0.0
896,2020-05-16,Japan,44.0,16237.0,15.0,725.0,126.5,0.11857707509881422,0.0
897,2020-05-17,Japan,48.0,16285.0,19.0,744.0,126.5,0.15019762845849802,0.0
898,2020-05-18,Japan,20.0,16305.0,5.0,749.0,126.5,0.039525691699604744,0.0
899,2020-05-19,Japan,60.0,16365.0,14.0,763.0,126.5,0.11067193675889328,0.0
900,2020-05-20,Japan,20.0,16385.0,8.0,771.0,126.5,0.06324110671936758,0.0
901,2020-05-21,Japan,39.0,16424.0,6.0,777.0,126.5,0.04743083003952569,0.0
902,2020-05-22,Japan,89.0,16513.0,19.0,796.0,126.5,0.15019762845849802,0.0
903,2020-05-23,Japan,23.0,16536.0,12.0,808.0,126.5,0.09486166007905138,0.0
904,2020-05-24,Japan,14.0,16550.0,12.0,820.0,126.5,0.09486166007905138,0.0
905,2020-05-25,Japan,31.0,16581.0,10.0,830.0,126.5,0.07905138339920949,0.0
906,2020-05-26,Japan,42.0,16623.0,16.0,846.0,126.5,0.12648221343873517,0.0
907,2020-05-27,Japan,28.0,16651.0,12.0,858.0,126.5,0.09486166007905138,0.0
908,2020-05-28,Japan,32.0,16683.0,9.0,867.0,126.5,0.07114624505928854,0.0
909,2020-05-29,Japan,36.0,16719.0,7.0,874.0,126.5,0.05533596837944664,0.0
910,2020-05-30,Japan,85.0,16804.0,12.0,886.0,126.5,0.09486166007905138,0.0
911,2020-05-31,Japan,47.0,16851.0,5.0,891.0,126.5,0.039525691699604744,0.0
912,2020-06-01,Japan,33.0,16884.0,1.0,892.0,126.5,0.007905138339920948,0.0
913,2020-06-02,Japan,46.0,16930.0,2.0,894.0,126.5,0.015810276679841896,0.0
914,2020-06-03,Japan,56.0,16986.0,6.0,900.0,126.5,0.04743083003952569,0.0
915,2020-06-04,Japan,32.0,17018.0,3.0,903.0,126.5,0.023715415019762844,0.0
916,2020-06-05,Japan,46.0,17064.0,4.0,907.0,126.5,0.03162055335968379,0.0
917,2020-06-06,Japan,39.0,17103.0,7.0,914.0,126.5,0.05533596837944664,0.0
918,2020-06-07,Japan,38.0,17141.0,2.0,916.0,126.5,0.015810276679841896,0.0
919,2020-06-08,Japan,33.0,17174.0,0.0,916.0,126.5,0.0,0.0
920,2020-06-09,Japan,36.0,17210.0,0.0,916.0,126.5,0.0,0.0
921,2020-06-10,Japan,41.0,17251.0,3.0,919.0,126.5,0.023715415019762844,0.0
922,2020-06-11,Japan,41.0,17292.0,1.0,920.0,126.5,0.007905138339920948,0.0
923,2020-06-12,Japan,40.0,17332.0,2.0,922.0,126.5,0.015810276679841896,0.0
924,2020-06-13,Japan,50.0,17382.0,2.0,924.0,126.5,0.015810276679841896,0.0
925,2020-06-14,Japan,47.0,17429.0,1.0,925.0,126.5,0.007905138339920948,0.0
926,2020-06-15,Japan,73.0,17502.0,0.0,925.0,126.5,0.0,0.0
927,2020-06-16,Japan,85.0,17587.0,2.0,927.0,126.5,0.015810276679841896,0.0
928,2020-06-17,Japan,41.0,17628.0,4.0,931.0,126.5,0.03162055335968379,0.0
929,2020-06-18,Japan,40.0,17668.0,4.0,935.0,126.5,0.03162055335968379,0.0
930,2020-06-19,Japan,72.0,17740.0,0.0,935.0,126.5,0.0,0.0
931,2020-06-20,Japan,59.0,17799.0,17.0,952.0,126.5,0.13438735177865613,0.0
932,2020-06-21,Japan,65.0,17864.0,1.0,953.0,126.5,0.007905138339920948,0.0
933,2020-06-22,Japan,52.0,17916.0,0.0,953.0,126.5,0.0,0.0
934,2020-06-23,Japan,52.0,17968.0,2.0,955.0,126.5,0.015810276679841896,0.0
935,2020-06-24,Japan,56.0,18024.0,8.0,963.0,126.5,0.06324110671936758,0.0
936,2020-06-25,Japan,86.0,18110.0,5.0,968.0,126.5,0.039525691699604744,0.0
937,2020-06-26,Japan,87.0,18197.0,1.0,969.0,126.5,0.007905138339920948,0.0
938,2020-06-27,Japan,100.0,18297.0,2.0,971.0,126.5,0.015810276679841896,0.0
939,2020-06-28,Japan,93.0,18390.0,0.0,971.0,126.5,0.0,0.0
940,2020-06-29,Japan,86.0,18476.0,1.0,972.0,126.5,0.007905138339920948,0.0
941,2020-06-30,Japan,117.0,18593.0,0.0,972.0,126.5,0.0,0.0
942,2020-07-01,Japan,130.0,18723.0,2.0,974.0,126.5,0.015810276679841896,1.0
943,2020-07-02,Japan,151.0,18874.0,1.0,975.0,126.5,0.007905138339920948,1.0
944,2020-07-03,Japan,194.0,19068.0,1.0,976.0,126.5,0.007905138339920948,1.0
