,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,international_travels,Testing policy (OxBSG),work place - closure,worplace visitors,cancel public events,school closure,staying_home_instructions,transpotation_closure,public gathering,campaigns,contact_tracing,covid_relief,income_support,internal_movment,Retail & Recreation (%),Grocery & Pharmacy Stores (%),Residential (%),Transit Stations (%),Parks (%),Workplaces (%),target
1850,2020-04-05,India,472.0,3374.0,9.0,77.0,1353.0,0.0066518847006651885,3.0,1.0,1.0,-29.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-59.0,-0.143,14.571,-36.857,-51.571,-29.571,1.0
1851,2020-04-06,India,693.0,4067.0,32.0,109.0,1353.0,0.023651145602365115,3.0,1.0,1.0,-29.714,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.571,0.0,14.571,-36.714,-51.286,-29.714,1.0
1852,2020-04-07,India,354.0,4421.0,5.0,114.0,1353.0,0.003695491500369549,3.0,1.0,1.0,-29.714,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.286,0.143,14.429,-36.714,-50.857,-29.714,1.0
1853,2020-04-08,India,853.0,5274.0,35.0,149.0,1353.0,0.025868440502586843,3.0,1.0,1.0,-29.857,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.0,0.286,14.286,-36.714,-50.714,-29.857,1.0
1854,2020-04-09,India,591.0,5865.0,20.0,169.0,1353.0,0.014781966001478197,3.0,3.0,2.0,-30.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.0,-0.143,14.286,-37.0,-50.714,-30.0,1.0
1855,2020-04-10,India,547.0,6412.0,30.0,199.0,1353.0,0.022172949002217297,3.0,3.0,2.0,-30.143,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.0,-0.857,14.286,-37.286,-50.714,-30.143,1.0
1856,2020-04-11,India,1035.0,7447.0,40.0,239.0,1353.0,0.029563932002956393,3.0,3.0,2.0,-29.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.0,-1.286,14.0,-37.429,-50.714,-29.571,1.0
1857,2020-04-12,India,909.0,8356.0,34.0,273.0,1353.0,0.025129342202512936,3.0,3.0,2.0,-30.143,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.571,-3.143,14.429,-38.571,-51.0,-30.143,1.0
1858,2020-04-13,India,796.0,9152.0,35.0,308.0,1353.0,0.025868440502586843,3.0,3.0,2.0,-30.286,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.429,-3.0,14.429,-38.571,-51.0,-30.286,1.0
1859,2020-04-14,India,1211.0,10363.0,31.0,339.0,1353.0,0.022912047302291204,3.0,3.0,2.0,-30.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.286,-2.714,14.571,-38.429,-51.0,-30.571,1.0
1860,2020-04-15,India,1076.0,11439.0,38.0,377.0,1353.0,0.028085735402808575,3.0,3.0,2.0,-30.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.286,-2.857,14.571,-38.571,-51.0,-30.571,1.0
1861,2020-04-16,India,941.0,12380.0,37.0,414.0,1353.0,0.027346637102734665,3.0,3.0,2.0,-30.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.429,-3.0,14.571,-38.571,-51.0,-30.571,1.0
1862,2020-04-17,India,1007.0,13387.0,23.0,437.0,1353.0,0.016999260901699925,3.0,3.0,2.0,-30.429,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.571,-3.0,14.571,-38.571,-50.857,-30.429,1.0
1863,2020-04-18,India,991.0,14378.0,43.0,480.0,1353.0,0.031781226903178125,3.0,3.0,2.0,-31.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.714,-3.143,14.714,-38.714,-50.857,-31.0,1.0
1864,2020-04-19,India,1334.0,15712.0,27.0,507.0,1353.0,0.019955654101995565,3.0,3.0,2.0,-30.714,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.286,-2.0,14.286,-38.0,-50.714,-30.714,1.0
1865,2020-04-20,India,1553.0,17265.0,36.0,543.0,1353.0,0.026607538802660754,3.0,3.0,2.0,-30.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.571,-2.714,14.286,-38.286,-50.714,-30.571,1.0
1866,2020-04-21,India,1336.0,18601.0,47.0,590.0,1353.0,0.03473762010347376,3.0,3.0,2.0,-30.429,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,-58.429,-3.143,14.143,-38.571,-50.714,-30.429,1.0
1867,2020-04-22,India,1383.0,19984.0,50.0,640.0,1353.0,0.03695491500369549,4.0,3.0,1.0,-30.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.429,-3.429,14.143,-38.857,-50.571,-30.429,1.0
1868,2020-04-23,India,1409.0,21393.0,41.0,681.0,1353.0,0.030303030303030304,4.0,3.0,1.0,-30.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.143,-3.429,14.143,-39.0,-50.429,-30.429,1.0
1869,2020-04-24,India,1684.0,23077.0,37.0,718.0,1353.0,0.027346637102734665,4.0,3.0,1.0,-30.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.0,-3.571,14.286,-39.143,-50.429,-30.429,1.0
1870,2020-04-25,India,1429.0,24506.0,57.0,775.0,1353.0,0.04212860310421286,4.0,3.0,1.0,-30.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-57.857,-3.571,14.286,-39.286,-50.429,-30.0,1.0
1871,2020-04-26,India,1990.0,26496.0,49.0,824.0,1353.0,0.03621581670362158,4.0,3.0,1.0,-30.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.286,-4.429,14.571,-40.143,-50.429,-30.571,1.0
1872,2020-04-27,India,1396.0,27892.0,48.0,872.0,1353.0,0.03547671840354767,4.0,3.0,1.0,-30.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.143,-4.429,14.571,-40.286,-50.429,-30.571,1.0
1873,2020-04-28,India,1543.0,29435.0,62.0,934.0,1353.0,0.04582409460458241,4.0,3.0,1.0,-30.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.286,-4.714,14.714,-40.429,-50.429,-30.571,1.0
1874,2020-04-29,India,1897.0,31332.0,73.0,1007.0,1353.0,0.05395417590539542,4.0,3.0,1.0,-30.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.286,-5.143,14.857,-40.571,-50.571,-30.429,1.0
1875,2020-04-30,India,1718.0,33050.0,67.0,1074.0,1353.0,0.04951958610495196,4.0,3.0,1.0,-30.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.429,-5.429,14.857,-40.714,-50.714,-30.286,1.0
1876,2020-05-01,India,1993.0,35043.0,73.0,1147.0,1353.0,0.05395417590539542,4.0,3.0,2.0,-30.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.429,-5.571,14.857,-40.714,-50.857,-30.286,1.0
1877,2020-05-02,India,2293.0,37336.0,71.0,1218.0,1353.0,0.0524759793052476,4.0,3.0,2.0,-31.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.714,-6.571,15.143,-41.143,-51.0,-31.143,1.0
1878,2020-05-03,India,2644.0,39980.0,83.0,1301.0,1353.0,0.06134515890613452,4.0,3.0,2.0,-31.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-59.143,-7.571,15.286,-41.571,-51.143,-31.429,1.0
1879,2020-05-04,India,2553.0,42533.0,72.0,1373.0,1353.0,0.05321507760532151,4.0,3.0,2.0,-31.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-59.0,-7.429,15.286,-41.571,-51.143,-31.429,1.0
1880,2020-05-05,India,3900.0,46433.0,195.0,1568.0,1353.0,0.14412416851441243,4.0,3.0,2.0,-31.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-59.286,-7.857,15.429,-41.857,-51.286,-31.571,1.0
1881,2020-05-06,India,2958.0,49391.0,126.0,1694.0,1353.0,0.09312638580931264,4.0,3.0,2.0,-31.857,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-59.714,-8.714,15.714,-42.143,-51.429,-31.857,1.0
1882,2020-05-07,India,3561.0,52952.0,89.0,1783.0,1353.0,0.06577974870657798,4.0,3.0,2.0,-32.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.0,-9.571,16.0,-42.429,-51.571,-32.143,1.0
1883,2020-05-08,India,3390.0,56342.0,103.0,1886.0,1353.0,0.07612712490761271,4.0,3.0,2.0,-32.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.286,-10.429,16.143,-42.714,-51.571,-32.286,1.0
1884,2020-05-09,India,3320.0,59662.0,95.0,1981.0,1353.0,0.07021433850702144,4.0,3.0,2.0,-32.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.714,-11.286,16.286,-42.857,-51.571,-32.0,1.0
1885,2020-05-10,India,3277.0,62939.0,128.0,2109.0,1353.0,0.09460458240946046,4.0,3.0,2.0,-32.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.714,-11.571,16.286,-42.857,-51.571,-32.143,1.0
1886,2020-05-11,India,4213.0,67152.0,97.0,2206.0,1353.0,0.07169253510716925,4.0,3.0,2.0,-32.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-61.143,-12.857,16.571,-43.286,-51.714,-32.571,1.0
1887,2020-05-12,India,3604.0,70756.0,87.0,2293.0,1353.0,0.06430155210643015,4.0,3.0,2.0,-32.714,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-61.286,-13.714,16.714,-43.429,-51.857,-32.714,1.0
1888,2020-05-13,India,3525.0,74281.0,122.0,2415.0,1353.0,0.090169992609017,4.0,3.0,2.0,-32.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-61.0,-13.286,16.571,-43.143,-51.857,-32.571,1.0
1889,2020-05-14,India,3722.0,78003.0,134.0,2549.0,1353.0,0.09903917220990392,4.0,3.0,2.0,-32.714,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-61.0,-13.714,16.571,-43.286,-52.0,-32.714,1.0
1890,2020-05-15,India,3967.0,81970.0,100.0,2649.0,1353.0,0.07390983000739099,4.0,3.0,2.0,-32.429,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.714,-13.286,16.429,-43.0,-51.714,-32.429,1.0
1891,2020-05-16,India,3970.0,85940.0,103.0,2752.0,1353.0,0.07612712490761271,4.0,3.0,2.0,-32.857,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.714,-13.714,16.571,-43.143,-51.714,-32.857,1.0
1892,2020-05-17,India,4987.0,90927.0,120.0,2872.0,1353.0,0.08869179600886919,4.0,3.0,2.0,-32.714,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.571,-13.571,16.571,-42.857,-51.571,-32.714,1.0
1893,2020-05-18,India,5242.0,96169.0,157.0,3029.0,1353.0,0.11603843311160385,4.0,3.0,2.0,-32.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.286,-13.143,16.429,-42.286,-51.286,-32.286,1.0
1894,2020-05-19,India,4970.0,101139.0,134.0,3163.0,1353.0,0.09903917220990392,4.0,3.0,2.0,-32.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.0,-12.857,16.286,-41.857,-51.143,-32.0,1.0
1895,2020-05-20,India,5611.0,106750.0,140.0,3303.0,1353.0,0.10347376201034737,4.0,3.0,2.0,-32.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-60.0,-13.429,16.286,-42.0,-51.143,-32.286,1.0
1896,2020-05-21,India,5609.0,112359.0,132.0,3435.0,1353.0,0.0975609756097561,4.0,3.0,2.0,-31.857,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-59.286,-11.714,16.0,-41.143,-50.571,-31.857,1.0
1897,2020-05-22,India,6088.0,118447.0,148.0,3583.0,1353.0,0.10938654841093866,4.0,3.0,2.0,-32.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.857,-11.143,16.0,-40.857,-50.429,-32.143,1.0
1898,2020-05-23,India,6654.0,125101.0,137.0,3720.0,1353.0,0.10125646711012565,4.0,3.0,2.0,-32.571,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-58.143,-10.0,15.714,-40.286,-50.0,-32.571,1.0
1899,2020-05-24,India,6767.0,131868.0,147.0,3867.0,1353.0,0.10864745011086474,4.0,3.0,2.0,-32.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-56.857,-7.857,15.286,-39.286,-49.571,-32.143,1.0
1900,2020-05-25,India,6977.0,138845.0,154.0,4021.0,1353.0,0.11382113821138211,4.0,3.0,2.0,-34.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-56.714,-7.857,15.143,-39.286,-49.143,-34.143,1.0
1901,2020-05-26,India,6535.0,145380.0,146.0,4167.0,1353.0,0.10790835181079084,4.0,3.0,2.0,-34.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-56.429,-7.714,14.857,-39.286,-49.0,-34.286,1.0
1902,2020-05-27,India,6387.0,151767.0,170.0,4337.0,1353.0,0.12564671101256467,4.0,3.0,2.0,-34.143,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-56.0,-8.857,14.714,-39.714,-49.714,-34.143,1.0
1903,2020-05-28,India,6566.0,158333.0,194.0,4531.0,1353.0,0.1433850702143385,4.0,3.0,2.0,-34.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-55.571,-10.286,14.571,-40.0,-50.571,-34.0,1.0
1904,2020-05-29,India,7466.0,165799.0,175.0,4706.0,1353.0,0.1293422025129342,4.0,3.0,2.0,-33.286,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,-55.0,-11.0,14.0,-40.0,-51.143,-33.286,1.0
1905,2020-05-30,India,7964.0,173763.0,265.0,4971.0,1353.0,0.1958610495195861,2.377275578725011,3.0,0.6814309261117888,-32.286,1.1708630968131408,2.028967719268629,1.6055848741301753,1.061685639194319,1.793845417917093,1.3211688426801371,1.4834877834750084,1.211293396206966,0.6454768591856006,1.0633786928053972,-54.571,-11.857,13.714,-40.286,-52.0,-32.286,1.0
1906,2020-05-31,India,8380.0,182143.0,193.0,5164.0,1353.0,0.1426459719142646,2.328878570405758,3.0,0.7081735797294715,-31.714,1.1777877314687941,2.0409621482638296,1.6107509504396917,1.049422162350782,1.8073617552243237,1.3394485819758892,1.5476623854981502,1.1832736797787637,0.6347751255906587,1.0445576200677396,-54.714,-13.714,13.571,-40.714,-52.714,-31.714,1.0
1907,2020-06-01,India,8392.0,190535.0,230.0,5394.0,1353.0,0.16999260901699925,2.34977191649227,3.0,0.682853195350922,-29.286,1.1794415652442223,2.112063447070094,1.5674103767560918,1.033392784807508,1.7924748326330286,1.3453894286239034,1.5752747460540082,1.1665924278498576,0.5887543982848863,1.0649765535958342,-53.429,-13.143,13.143,-40.286,-53.571,-29.286,1.0
1908,2020-06-02,India,8171.0,198706.0,204.0,5598.0,1353.0,0.15077605321507762,0.0,3.0,0.0,-23.06074071782424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.32745791242657,-16.923628799612736,9.960930029106494,-19.03296275703923,-15.768776377613829,-23.06074071781985,1.0
1909,2020-06-03,India,8909.0,207615.0,217.0,5815.0,1353.0,0.16038433111603842,0.0,3.0,0.0,-23.06074071782415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.26968909879574,-16.953121097418425,9.974422146341754,-19.041820279701938,-15.840597131531457,-23.06074071781969,1.0
1910,2020-06-04,India,9304.0,216919.0,260.0,6075.0,1353.0,0.19216555801921656,0.0,3.0,0.0,-23.060740717823833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.19388773032357,-16.952571303947316,10.047592269739093,-18.94336380349477,-15.851541767096503,-23.06074071781921,1.0
1911,2020-06-05,India,9851.0,226770.0,273.0,6348.0,1353.0,0.2017738359201774,0.0,3.0,0.0,-23.06074071782375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.1401738577063,-16.96450326612075,10.063510917215384,-18.937764426912295,-15.90236847381254,-23.06074071781907,1.0
1912,2020-06-06,India,9887.0,236657.0,294.0,6642.0,1353.0,0.21729490022172948,0.0,3.0,0.0,-23.060740717823602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.097009798095044,-16.93525258658027,10.10194132536177,-18.87772233517788,-15.888232105948557,-23.06074071781884,1.0
1913,2020-06-07,India,9971.0,246628.0,287.0,6929.0,1353.0,0.21212121212121213,0.0,3.0,0.0,-23.06074071782367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.07911783366208,-16.911281169571822,10.088641577286188,-18.89965189584383,-15.899948485287357,-23.060740717818938,1.0
1914,2020-06-08,India,9983.0,256611.0,206.0,7135.0,1353.0,0.15225424981522542,0.0,3.0,0.0,-23.060740717824277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.1378756101564,-16.884554440413282,9.943477354493146,-19.13244262114575,-15.95296346885942,-23.060740717819844,1.0
1915,2020-06-09,India,9987.0,266598.0,331.0,7466.0,1353.0,0.24464153732446414,0.0,3.0,0.0,-23.060740717823343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.9945403643877,-16.84612673613475,10.171693637989886,-18.776512439821403,-15.85986534337226,-23.060740717818458,1.0
1916,2020-06-10,India,9985.0,276583.0,279.0,7745.0,1353.0,0.20620842572062084,0.0,3.0,0.0,-23.060740717823748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.023359538128304,-16.818090668182144,10.07775015379048,-18.919930344399084,-15.89435848630674,-23.06074071781906,1.0
1917,2020-06-11,India,9996.0,286579.0,357.0,8102.0,1353.0,0.2638580931263858,0.0,3.0,0.0,-23.06074071782318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.923994121354966,-16.78406466446964,10.219169540961985,-18.6930004207138,-15.83869813632447,-23.06074071781822,1.0
1918,2020-06-12,India,10956.0,297535.0,396.0,8498.0,1353.0,0.2926829268292683,0.0,3.0,0.0,-23.060740717822927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.824303089099544,-16.826170277562525,10.273356878785334,-18.62931933708719,-15.92441084151461,-23.060740717817808,1.0
1919,2020-06-13,India,11458.0,308993.0,386.0,8884.0,1353.0,0.2852919438285292,0.0,3.0,0.0,-23.06074071782304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.78853320851037,-16.83270106482089,10.246221930782019,-18.677979848188997,-15.990787145455794,-23.06074071781796,1.0
1920,2020-06-14,India,11929.0,320922.0,311.0,9195.0,1353.0,0.22985957132298596,0.0,3.0,0.0,-23.060740717823627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.81850505318815,-16.837534102285794,10.103249261658567,-18.915405456049726,-16.095984211657093,-23.06074071781881,1.0
1921,2020-06-15,India,11502.0,332424.0,325.0,9520.0,1353.0,0.2402069475240207,0.0,3.0,0.0,-23.06074071782352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.796372460962274,-16.7661630588131,10.137101849896776,-18.84890149472111,-16.030881755295876,-23.060740717818668,1.0
1922,2020-06-16,India,10667.0,343091.0,380.0,9900.0,1353.0,0.28085735402808576,0.0,3.0,0.0,-23.060740717823116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.749025724569606,-16.663803060959822,10.250382393005903,-18.635946451649605,-15.892526782036068,-23.060740717818106,1.0
1923,2020-06-17,India,10974.0,354065.0,2003.0,11903.0,1353.0,1.4804138950480414,0.0,3.0,0.0,-23.06074071781113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.09449010937104,-16.58455709913264,13.167224570957144,-13.94367880258536,-14.82658393135048,-23.06074071780039,1.0
1924,2020-06-18,India,12881.0,366946.0,334.0,12237.0,1353.0,0.24685883222468588,0.0,3.0,0.0,-23.060740717823965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.600818140305776,-16.81105466177992,10.0854583830744,-18.71732659453481,-16.286138231671995,-23.060740717819296,1.0
1925,2020-06-19,India,13586.0,380532.0,336.0,12573.0,1353.0,0.24833702882483372,0.0,3.0,0.0,-23.060740717823546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.596078606127605,-16.536519160455782,10.080556288703544,-19.073393116302913,-16.252737433265548,-23.060740717818422,2.0
1926,2020-06-20,India,14516.0,395048.0,375.0,12948.0,1353.0,0.2771618625277162,0.0,3.0,0.0,-23.060740717823265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.4942131559491,-16.562010956535353,10.139025242728573,-19.019834151046165,-16.325742036361316,-23.06074071781798,2.0
1927,2020-06-21,India,15413.0,410461.0,306.0,13254.0,1353.0,0.2261640798226164,0.0,3.0,0.0,-23.060740717823787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.498787597466745,-16.587109682057033,10.003260100569122,-19.275550821960763,-16.468764297206125,-23.060740717818714,2.0
1928,2020-06-22,India,14821.0,425282.0,445.0,13699.0,1353.0,0.3288987435328899,0.0,3.0,0.0,-23.060740717822732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.3546601613685,-16.484132938296604,10.268060420665284,-18.846872780674016,-16.29167040399292,-23.060740717817175,2.0
1929,2020-06-23,India,14933.0,440215.0,312.0,14011.0,1353.0,0.23059866962305986,0.0,2.0,0.0,-23.060740717824515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.661861767161255,-16.631963448735654,9.954086141636362,-19.31816494708358,-13.768352294075395,-23.060740717820618,2.0
1930,2020-06-24,India,15968.0,456183.0,465.0,14476.0,1353.0,0.3436807095343681,0.0,2.0,0.0,-23.06074071782338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.44170178183178,-16.654708182393158,10.218092820429343,-18.94703322853127,-13.771567022282358,-23.060740717818895,2.0
1931,2020-06-25,India,16922.0,473105.0,418.0,14894.0,1353.0,0.3089430894308943,0.0,2.0,0.0,-23.06074071782375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.41732808903531,-16.679853892483777,10.119831028326237,-19.137165207116205,-13.908854341900945,-23.060740717819414,2.0
1932,2020-06-26,India,17296.0,490401.0,407.0,15301.0,1353.0,0.3008130081300813,0.0,2.0,0.0,-23.06074071782597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-32.5192854777696,-15.564499596760848,9.760941100972415,-19.29356951557041,-15.234751179014221,-23.060740717822444,2.0
1933,2020-06-27,India,18552.0,508953.0,384.0,15685.0,1353.0,0.2838137472283814,1.0,2.0,0.0,-23.060740717826636,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.189074351413865,-18.477785058096124,10.145890952834536,-17.94784258590355,-17.546496593976073,-23.06074071782401,2.0
1934,2020-06-28,India,19906.0,528859.0,410.0,16095.0,1353.0,0.30303030303030304,1.0,2.0,0.0,-23.060740717826437,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.07656275366897,-18.518354775060892,10.177438652638235,-17.966571321963187,-17.669614397079854,-23.06074071782366,2.0
1935,2020-06-29,India,19459.0,548318.0,380.0,16475.0,1353.0,0.28085735402808576,1.0,2.0,0.0,-23.060740717826633,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.086481257115803,-18.419182223844608,10.136748230729522,-18.03777165724125,-17.620952044840152,-23.060740717823965,2.0
1936,2020-06-30,India,18522.0,566840.0,418.0,16893.0,1353.0,0.3089430894308943,1.0,2.0,0.0,-23.060740717826317,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.04901234971509,-18.280553846450786,10.226606502756917,-17.883782807304733,-17.468410181242632,-23.060740717823535,2.0
1937,2020-07-01,India,18653.0,585493.0,507.0,17400.0,1353.0,0.37472283813747226,1.0,2.0,0.0,-23.060740717825645,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-28.919470175896517,-18.22585600232363,10.3897210672038,-17.641244005978045,-17.40938407085548,-23.060740717822533,2.0
1938,2020-07-02,India,19148.0,604641.0,434.0,17834.0,1353.0,0.32076866223207684,1.0,2.0,0.0,-23.0607407178252,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-26.2091260739737,-20.98962006842551,10.362629864961034,-18.617323204863922,-13.948808878468977,-23.06074071782287,2.0
1939,2020-07-03,India,20903.0,625544.0,379.0,18213.0,1353.0,0.2801182557280118,1.0,2.0,0.0,-23.060740717825613,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-26.159490676720292,-21.063338080840985,10.241179848433708,-18.891756028308855,-14.175294220755088,-23.060740717823418,2.0
1940,2020-07-04,India,22771.0,648315.0,442.0,18655.0,1353.0,0.3266814486326681,1.0,2.0,0.0,-23.060740717825126,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-25.987905775933644,-21.13240644914135,10.333583109553343,-18.841847949771815,-14.327305644670613,-23.060740717822625,2.0
1941,2020-07-05,India,24850.0,673165.0,613.0,19268.0,1353.0,0.4530672579453067,1.0,2.0,0.0,-23.060740717823847,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-25.696260138145345,-21.20725099013174,10.617087690749761,-18.490665999053395,-14.430337518809946,-23.060740717820654,2.0
1942,2020-07-06,India,24248.0,697413.0,425.0,19693.0,1353.0,0.31411677753141165,1.0,2.0,0.0,-23.060740717825233,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-25.856747606682223,-21.089199932284835,10.293023832618823,-19.002409733841873,-14.473287362666607,-23.060740717822725,2.0
